"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Carter",,"TN","Johnson City, TN","Johnson City, TN",,5.48311990686845,100,10.0081,1.0342,109600,0.091324200913242,5.68948891031823,0.0423813868613139,,0.0896950812374805,0.0272952853598015,91.5
"County","Carver",,"MN","Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,6.74039580908033,88.52,2.77,1.5168,324000,0.092678405931418,5.36585365853659,0.0570895061728396,,0.0370290750792712,0.0246734397677794,65
"County","Cassia",,"ID","Burley, ID","Burley, ID",,9.86030267753201,,,,170900,0.588581518540318,9.06190172303765,0.0644704505558806,,0.0361565131253096,0.0136986301369863,64.5
"County","Cayuga",,"NY","Auburn, NY","Auburn, NY",,1.07101280558789,,,,120900,0.165700082850041,3.68782161234991,0.0274607113316792,,0.0759381898454746,0.0668604651162791,97
"County","Centre",,"PA","State College, PA","State College, PA",,9.37136204889406,96,,0.9053,,,,,,0.0525476603119584,0.0145118733509235,65
"County","Chelan",,"WA","Wenatchee, WA","Wenatchee, WA",,9.74970896391152,94.83,0.382,0.4118,300800,0.804289544235925,11.5727002967359,0.0278623670212765,,0.0496679179901819,0.00581395348837209,64
"County","Chowan",,"NC",,,,0.308498253783469,,,,136500,-0.582665695557174,5,0.0376923076923077,,0.213296398891967,0.0303030303030303,
"County","Citrus",,"FL","Homosassa Springs, FL","Homosassa Springs, FL",,8.62630966239814,73.63,,,148400,0.4739336492891,11.0778443113772,0.0739757412398923,,0.085660198769522,0.0193370165745856,93
"County","Clarke",,"GA","Athens, GA","Athens-Clarke County, GA",,5.69848661233993,64.29,,,167600,0.359281437125749,10.6270627062706,0.0482159904534607,,0.0671426926177588,0.0240137221269297,63
"County","Clarke",,"MS","Meridian, MS","Meridian, MS",,3.16647264260768,,,,89800,-0.332963374028857,-0.663716814159292,-0.000200445434298424,,0,0,
"County","Clarke",,"VA","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,3.17229336437718,,,,318300,0.346784363177806,4.05361229159856,0.0593276782909204,,0.0923994038748137,0.0268817204301075,62
"County","Coffee",,"AL","Enterprise, AL","Enterprise, AL",,1.23981373690338,,,,111700,-0.0894454382826476,5.87677725118483,0.0123187108325873,,0.238195912614517,0.0251479289940828,98.5
"County","Coffee",,"GA","Douglas, GA","Douglas, GA",,9.35389988358556,100,,,82600,0.854700854700855,12.2282608695652,0.0230145278450362,,0.112547119009155,0.0191387559808612,141.5
"County","Coffee",,"TN","Tullahoma, TN","Tullahoma-Manchester, TN",,3.52153667054715,83.33,,,131800,0.53394355453852,6.98051948051948,0.0167678300455236,,0.0932220234545816,0.0277185501066098,64
"County","Collin",,"TX","Dallas-Fort Worth, TX","Dallas-Fort Worth-Arlington, TX",,9.54016298020955,98,0.7129,0.0786,328100,-0.0609198903441974,6.97750244538637,0.0605181347150259,,,,52
"County","Colusa",,"CA",,,,4.84866123399302,,,,211500,0.142045454545455,9.07684373388344,0.0491394799054374,,0.0957264957264957,0.0446428571428571,65
"County","Cooper",,"MO",,,,8.79511059371362,,,,82900,-0.599520383693046,6.01023017902813,0.0683956574185767,,0,0,
"County","Copiah",,"MS","Jackson, MS","Jackson, MS",,0.360884749708964,,,,70800,-1.11731843575419,2.3121387283237,0.0719350282485876,,0.175287356321839,0.0491803278688525,71
"County","Coweta",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,7.93946449359721,91.3,,,205100,0.0487804878048781,10.0912506709608,0.0641053144807411,,0.0684345173669192,0.0222861250898634,61
"County","Cowley",,"KS","Arkansas City-Winfield, KS","Arkansas City-Winfield, KS",,6.58323632130384,,,,71800,0,3.90738060781476,0.0576323119777158,,0.0672333848531685,0.028735632183908,106.5
"County","Craven",,"NC","New Bern, NC","New Bern, NC",,0.465657741559953,83.54,4.7059,7.1394,145000,0.138121546961326,5.68513119533528,0.0244827586206897,,0.120908920890219,0.037122969837587,69.5
"County","Custer",,"MT",,,,3.57392316647264,,,,144400,-2.03527815468114,-4.24403183023873,0.0519944598337949,,0.0834064969271291,0,
"County","Dakota",,"MN","Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,5.75669383003492,87.6,10.0089,0.5703,274500,0,5.5363321799308,0.0563096539162113,,0.0542192403969555,0.0128896179985939,57.5
"County","Dallas",,"IA","Des Moines, IA","Des Moines-West Des Moines, IA",,6.76367869615832,93.94,3.3049,0.2581,230800,-0.173010380622837,4.81380563124432,0.0110311958405547,,0.0495364417676118,0.0218579234972678,76
"County","Dallas",,"MO","Springfield, MO","Springfield, MO",,1.22235157159488,,,,129700,-0.384024577572965,1.01246105919003,0.0149961449498843,,0.0951972555746141,0.00900900900900901,56
"County","Dallas",,"TX","Dallas-Fort Worth, TX","Dallas-Fort Worth-Arlington, TX",,9.91268917345751,98,2.3481,0.5957,197200,0.560938296787353,11.601584606678,0.0940060851926978,,,,53
"County","Dawson",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,9.10360884749709,100,,,240500,0.711892797319933,7.847533632287,0.0957546777546778,,0.0519777705132396,0.0251572327044025,60
"County","Dawson",,"MT",,,,1.30966239813737,,,,168600,0.17825311942959,7.18372536554355,0.0313879003558719,,0.159375,0.0392156862745098,
"County","DeSoto",,"MS","Memphis, TN","Memphis, TN-MS-AR",,6.54831199068685,100,,0.3323,170400,1.30796670630202,6.76691729323308,0.0076819248826292,,0.0788786997688809,0.0453686200378072,56
"County","Dekalb",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,6.84516880093132,92,,,187400,0.321199143468951,14.1291108404385,0.0670811099252935,,0.128209781326558,0.0329087048832272,56
"County","DeKalb",,"MO","St. Joseph, MO","St. Joseph, MO-KS",,7.0197904540163,,,,139400,2.34948604992658,27.8899082568807,-0.0161908177905309,,0.108183079056865,0.0128205128205128,57
"County","Dekalb",,"TN",,,,8.89988358556461,,,,122200,0.576131687242798,9.89208633093525,0.0558592471358428,,0.10976430976431,0.0184049079754601,
"County","Denton",,"TX","Dallas-Fort Worth, TX","Dallas-Fort Worth-Arlington, TX",,9.83701979045402,97.98,0.4251,0.4228,285300,0.387051372273047,7.70101925254813,0.0622888187872415,,,,49
"County","Denver",,"CO","Denver, CO","Denver-Aurora-Lakewood, CO",,9.34807916181606,98.89,1.0426,0.0832,414700,0.0482509047044632,7.49092794193883,0.0561466120086809,,0.060669698648492,0.00318538967933744,44
"County","Dewitt",,"IL","Bloomington, IL","Bloomington, IL",,0.39580908032596,75,,,83000,-0.360144057623049,1.46699266503667,-0.0448674698795181,,0.0936274509803922,0.0575916230366492,103
"County","Dubois",,"IN","Jasper, IN","Jasper, IN",,6.30966239813737,,,,145800,0.0686341798215511,6.34573304157549,0.068443072702332,,0.0552827498811975,0.0114613180515759,51
"County","Duplin",,"NC",,,,1.26891734575087,,,,84100,0.4778972520908,5.78616352201258,0.0248394768133176,,0.150508837707552,0.0533807829181495,
"County","Durham",,"NC","Durham, NC","Durham-Chapel Hill, NC",,8.9871944121071,95.89,,,217300,0.695088044485635,11.2647209421403,0.0530786930510814,,0.0575841562844765,0.0168224299065421,49
"County","Elbert",,"CO","Denver, CO","Denver-Aurora-Lakewood, CO",,8.71362048894063,94.12,,,493100,0.509580105992662,7.78142076502732,0.0412593794362199,,0.0328403108548508,0,56
"County","Elbert",,"GA",,,,7.71245634458673,100,,,87000,0.694444444444444,10.126582278481,0.0561494252873562,,0.180257510729614,0.0297619047619048,
"County","Elmore",,"AL","Montgomery, AL","Montgomery, AL",,0.238649592549476,,,,159800,-0.0625390869293308,4.58115183246073,0.000219023779724603,,0.117071631429473,0.0242587601078167,65
"County","Elmore",,"ID","Mountain Home, ID","Mountain Home, ID",,5.79161816065192,,,,160700,0.878844946641557,10.2951269732327,-0.0447293092719353,,0.0968882602545969,0.0145985401459854,55
"County","Emmons",,"ND",,,,0.355064027939465,,,,69200,-1.00143061516452,2.21565731166913,0.0153179190751445,,0.292307692307692,0,
"County","Etowah",,"AL","Gadsden, AL","Gadsden, AL",,2.54947613504075,83.87,5.3875,1.1845,100200,0,11.0864745011086,0.015998003992016,,0.207191973847368,0.0239390642002176,91
"County","Fannin",,"GA",,,,9.38300349243306,100,,,189700,0.743494423791822,9.97101449275362,0.0908381655245123,,0.104195804195804,0.0134228187919463,77
"County","Fannin",,"TX",,,,1.94412107101281,100,,,92500,0.216684723726977,5.11363636363636,0.0192648648648648,,,,56
"County","Fergus",,"MT",,,,5.93131548311991,,,,135800,0,-0.585651537335286,0.0327540500736376,,0,0,
"County","Finney",,"KS","Garden City, KS","Garden City, KS",,9.04540162980209,100,,,148000,-0.269541778975741,5.26315789473684,0.0565608108108109,,0.0397519030166338,0.00709219858156028,65
"County","Fresno",,"CA","Fresno, CA","Fresno, CA",,4.72642607683353,87.16,5.6585,2.184,243100,0.330169211721007,7.09251101321586,0.0594529000411352,,0.104924254889701,0.0283324621014114,55
"County","Fulton",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,6.88009313154831,100,,,269900,0.148423005565863,12.5990821860659,0.0425194516487588,,0.122447138334345,0.0263246031214415,57
"County","Fulton",,"IN",,,,7.9802095459837,,,,97300,0.62047569803516,13.0081300813008,0.0157656731757452,,0.105624731644483,0.0284552845528455,91
"County","Fulton",,"NY","Gloversville, NY","Gloversville, NY",,1.37369033760186,,,,115300,0.435540069686411,7.05663881151346,0.0215524718126625,,0.144611186903138,0.0880503144654088,99
"County","Fulton",,"OH","Toledo, OH","Toledo, OH",,3.60302677532014,,,,133500,-0.0748502994011976,4.87038491751767,0.0456179775280898,,0.089322544819927,0.0373001776198934,77.5
"County","Furnas",,"NE",,,,9.79627473806752,,,,80500,0.24906600249066,19.4362017804154,0.0279875776397516,,0,0,
"County","Garvin",,"OK",,,,1.35622817229336,100,,4.9716,62700,-0.159235668789809,6.45161290322581,0.0226634768740033,,0.182899628252788,0.024390243902439,
"County","Gaston",,"NC","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC",,7.42724097788126,92.82,4.1505,2.1767,143200,0.987306064880113,12.0500782472613,0.0516201117318436,,0.0642045234123443,0.0265861027190332,56
"County","Geauga",,"OH","Cleveland, OH","Cleveland-Elyria, OH",,4.06286379511059,,,,226500,0.0883782589482987,4.90968040759611,0.023514348785872,,0.0586345381526104,0.0298879202988792,83
"County","Gentry",,"MO",,,,9.47031431897555,,,,69600,-0.143472022955524,14.0983606557377,0.042471264367816,,0,0,
"County","Gibson",,"IN",,,,4.88358556461001,93.75,,,102700,0.29296875,8.21917808219178,0.0191918208373905,,0.111368909512761,0.0270833333333333,59.5
"County","Gibson",,"TN",,,,4.34807916181606,,,,76500,0.262123197903014,6.69456066945607,0.0903790849673203,,0.179498557798979,0.0333745364647713,81
"County","Gilmer",,"GA",,,,8.78928987194412,100,,,193800,0.46656298600311,10.3644646924829,0.0463673890608876,,0.106921029281278,0.012448132780083,72
"County","Gilpin",,"CO","Denver, CO","Denver-Aurora-Lakewood, CO",,9.77299185098952,,,,343400,0.644783118405627,10.6670963583629,0.0595602795573675,,0.0710526315789474,0,46
"County","Gordon",,"GA","Calhoun, GA","Calhoun, GA",,4.21420256111758,100,,,126500,0.158353127474268,5.41666666666667,0.05400790513834,,0.114307487140408,0.025,60
"County","Goshen",,"WY",,,,5.25611175785797,,,,164000,0.799016594960049,4.85933503836317,-0.041640243902439,,0.106837606837607,0.01,
"County","Graham",,"AZ","Safford, AZ","Safford, AZ",,2.66589057043073,100,7.9386,2.0742,152000,-0.523560209424084,1.94500335345406,0.0793618421052631,,0.103988603988604,0.0593607305936073,86.5
"County","Graham",,"KS",,,,3.76600698486612,,,,61600,-0.484652665589661,-8.33333333333333,0.0213149350649351,,0,0,
"County","Greene",,"AR","Paragould, AR","Paragould, AR",,0.867287543655413,,,,99600,-0.200400801603206,10.4212860310421,-0.0500903614457832,,0.100715137067938,0.0502958579881657,64
"County","Greene",,"GA",,,,1.42025611175786,100,,,290500,0.206967919972404,-4.25181278839815,-0.0162925989672977,,0.162558294470353,0.0327868852459016,126.5
"County","Greene",,"MO","Springfield, MO","Springfield, MO",,7.76484284051222,,,,136800,0.662251655629139,8.05687203791469,0.0341959064327486,,0.0699950337413456,0.0183639398998331,56
"County","Greene",,"MS",,,,8.16065192083818,,,,106300,0.0941619585687382,1.81992337164751,0.0581279397930385,,0,0,
"County","Greene",,"NY",,,,2.37485448195576,,,,178700,0.336889387984278,7.39182692307692,0.0207778399552323,,0.10856049736968,0.0969162995594714,135.5
"County","Greene",,"OH","Dayton, OH","Dayton, OH",,1.29802095459837,83.56,4.0711,,,,,,,0.106680601334512,0.0308967596081387,59
"County","Greene",,"TN","Greeneville, TN","Greeneville, TN",,5.39580908032596,79.31,,,100100,0.502008032128514,9.63855421686747,0.0426673326673326,,0.135873749037721,0.0226628895184136,92
"County","Greene",,"VA","Charlottesville, VA","Charlottesville, VA",,1.42607683352736,80,,,221700,0.13550135501355,3.2122905027933,-0.011957600360848,,0.101307189542484,0.017921146953405,76
"County","Grundy",,"IL","Chicago, IL","Chicago-Naperville-Elgin, IL-IN-WI",,2.9860302677532,,,,180200,0.111111111111111,2.97142857142857,0.117108768035516,,0.115063291139241,0.0451045104510451,70
"County","Hardee",,"FL","Wauchula, FL","Wauchula, FL",,9.69150174621653,,,,86600,0.580720092915215,18.1446111869031,0.050877598152425,,0.103291713961407,0.010989010989011,
"County","Hardin",,"KY","Elizabethtown, KY","Elizabethtown-Fort Knox, KY",,1.56577415599534,82,,,144600,0.626304801670146,5.6245434623813,0.0212517289073306,,0.130062662387284,0.0293772032902468,64.5
"County","Hardin",,"OH",,,,1.68800931315483,,,,101400,-0.392927308447937,5.18672199170125,0.0353944773175543,,0.153733098177543,0.0210325047801147,70.5
"County","Hardin",,"TN",,,,6.76949941792782,,,,89500,0.336322869955157,4.80093676814988,0.0469720670391061,,0.14565105506948,0.0176678445229682,154
"County","Harris",,"GA","Columbus, GA","Columbus, GA-AL",,0.913853317811409,0,,,202700,0.247279920870425,3.36562978072412,0.0279131721756289,,0.124838848302535,0.0327022375215146,74.5
"County","Harris",,"TX","Houston, TX","Houston-The Woodlands-Sugar Land, TX",,2.49708963911525,62.5,,,183300,0.163934426229508,5.89254766031196,0.0245608292416803,,,,65
"County","Harvey",,"KS","Wichita, KS","Wichita, KS",,3.42258440046566,,,,123100,0.32599837000815,3.4453781512605,0.0188708367181154,,0.0578121106404186,0.0301724137931034,63
"County","Hawaii",,"HI","Hilo, HI","Hilo, HI",,7.81722933643772,90.32,1.2885,0.468,354900,0.452872912538919,6.9620253164557,0.00120315581854036,,0.058630275461208,0.0538793103448276,99
"County","Hendry",,"FL","Clewiston, FL","Clewiston, FL",,9.44121071012806,,,,114600,0.350262697022767,9.98080614203455,0.0593717277486911,,0.1252408477842,0.00769230769230769,110
"County","Howard",,"IN","Kokomo, IN","Kokomo, IN",,4.16763678696158,,,,91900,1.43487858719647,4.66970387243736,0.0249183895538629,,0.111895517119661,0.0299684542586751,62
"County","Howard",,"MD","Baltimore, MD","Baltimore-Columbia-Towson, MD",,2.15948777648428,78.75,3.5661,1.0016,442600,0.0452079566003617,3.60486891385768,0.0341098056936286,,0.0851521382354606,0.0352237483385024,63
"County","Howard",,"MO",,,,4.89522700814901,,,,133000,0.0752445447705041,12.7118644067797,0.0226766917293233,,0.196777905638665,0.00584795321637427,
"County","Howell",,"MO","West Plains, MO","West Plains, MO",,8.07334109429569,100,,,116100,0.432525951557093,6.12431444241316,-0.00899224806201548,,0.0893135725429017,0.0131004366812227,128
"County","Hudson",,"NJ","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,6.34458672875437,,,,428700,0.210378681626928,13.5930047694754,0.0993841847445767,,0.124233653166807,0.0532012474775271,95
"County","Ingham",,"MI","Lansing, MI","Lansing-East Lansing, MI",,3.94062863795111,,,,127000,0.315955766192733,7.17299578059072,0.0679685039370079,,0.135879269627326,0.0220432386604493,61
"County","Island",,"WA","Oak Harbor, WA","Oak Harbor, WA",,8.26542491268917,96.85,4.1442,2.1852,392400,0.512295081967213,12.1463275221492,0.0362996941896025,,0.0411067193675889,0.00721153846153846,57
"County","Itasca",,"MN",,,,1.81606519208382,,,,138800,-0.0719942404607631,-1.42045454545455,0.0731700288184438,,0.154996600951734,0.0197368421052632,84.5
"County","Jasper",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,9.27823050058207,100,,,139900,1.08381502890173,17.7609427609428,0.11638313080772,,0.1513353115727,0.0392156862745098,82
"County","Jasper",,"IA","Newton, IA","Newton, IA",,6.0477299185099,100,,,127800,0.62992125984252,10.9375,0.0296009389671361,,0.0928246013667426,0.0388548057259714,64.5
"County","Jasper",,"IN","Chicago, IL","Chicago-Naperville-Elgin, IL-IN-WI",,7.95110593713621,,,7.6808,159900,0.18796992481203,8.40677966101695,0.115941213258286,,0.0343711083437111,0.0289855072463768,103
"County","Jasper",,"MO","Joplin, MO","Joplin, MO",,3.47497089639115,,,,105200,0.381679389312977,6.15539858728557,-0.0211216730038023,,0.105380794701987,0.016496465043205,66
"County","Jasper",,"SC","Hilton Head Island, SC","Hilton Head Island-Bluffton-Beaufort, SC",,7.10710128055879,90.91,,,133700,1.51860288534548,10.1317957166392,0.0792969334330591,,0.161636485580148,0.033195020746888,79.5
"County","Jerome",,"ID","Twin Falls, ID","Twin Falls, ID",,8.45168800931316,,,,177000,0.226500566251416,9.93788819875776,0.0165480225988701,,0.0383275261324042,0.0113636363636364,72
"County","Jersey",,"IL","St. Louis, MO","St. Louis, MO-IL",,3.05005820721769,100,,,103300,0.0968992248062016,-5.31622364802933,0.077105517909003,,0.156177156177156,0.0255863539445629,62
"County","Jewell",,"KS",,,,6.89173457508731,,,,44300,0.226244343891403,-4.11255411255411,0.0323476297968397,,0,0,
"County","Juneau",,"AK","Juneau, AK","Juneau, AK",,0.349243306169965,71.43,,,383500,-0.234131113423517,3.84511237476307,0.00938722294654504,,,,68
"County","Juneau",,"WI",,,,1.83352735739232,,,,109200,0.552486187845304,7.16388616290481,0.0243956043956044,,0.160509158646383,0.0290135396518375,71
"County","Kenton",,"KY","Cincinnati, OH","Cincinnati, OH-KY-IN",,6.9674039580908,83.78,0.6829,,153200,0.5249343832021,7.73558368495077,0.0662075718015667,,0.0686779400461184,0.0391717963066592,57
"County","Kitsap",,"WA","Bremerton, WA","Bremerton-Silverdale, WA",,8.46332945285215,97.55,2.9696,0.5111,352100,0.859352621025494,4.69818614332441,0.059954558364101,,0.0466791883486775,0.0184696569920844,47
"County","Lapeer",,"MI","Detroit, MI","Detroit-Warren-Dearborn, MI",,7.82305005820722,,,,163000,1.3681592039801,6.5359477124183,0.101680981595092,,0.12744802651401,0.0130023640661939,63
"County","Lassen",,"CA","Susanville, CA","Susanville, CA",,0.10477299185099,,,,160200,-0.24906600249066,2.16836734693878,0.0163607990012484,,0.0920314253647587,0.0365853658536585,37.5
"County","Laurel",,"KY","London, KY","London, KY",,4.31315483119907,,,,114800,0.613496932515337,15.2610441767068,0.0357926829268294,,0.125368336458612,0.0341880341880342,58
"County","Lehigh",,"PA","Allentown, PA","Allentown-Bethlehem-Easton, PA-NJ",,3.56228172293364,86.69,7.5192,1.8412,193600,0.780843310775638,6.31521142229544,0.0542510330578512,,0.0865154208858313,0.0511503238775966,68
"County","Lenoir",,"NC","Kinston, NC","Kinston, NC",,2.54365541327125,85.71,,3.3961,94000,-0.634249471458774,11.9047619047619,-0.00604255319148939,,0.0999694283093855,0.0397553516819572,123.5
"County","Lonoke",,"AR","Little Rock, AR","Little Rock-North Little Rock-Conway, AR",,3.20721769499418,0,,,133000,0.226073850791258,12.8074639525021,0.0549473684210526,,0.113796909492274,0.0281280310378274,72
"County","Lorain",,"OH","Cleveland, OH","Cleveland-Elyria, OH",,2.18277066356228,88,6.9712,2.9743,137500,0.291757840991977,7.08722741433022,0.0498472727272727,,0.135448006535297,0.0442777287437482,67
"County","Loudon",,"TN","Knoxville, TN","Knoxville, TN",,7.74738067520373,76.92,1.9149,0.2939,191600,-0.104275286757039,9.67372638809388,0.0297286012526097,,0.0599393019726859,0.010126582278481,86
"County","Louisa",,"VA",,,,4.93015133876601,100,7.1239,0.4808,205300,0.195217179111762,5.93395252837977,0.0545153433999026,,0.11031031031031,0.0417422867513612,83
"County","Macomb",,"MI","Detroit, MI","Detroit-Warren-Dearborn, MI",,6.52502910360885,86.97,,,168900,0.416171224732461,8.68725868725869,0.0716814683244524,,0.0777840046132729,0.0200480317427169,54
"County","Madera",,"CA","Madera, CA","Madera, CA",,7.43306169965076,92.98,7.46,1.926,241800,0.666111573688593,8.67415730337079,0.0709594706368899,,0.0976807057484348,0.0298616168973052,76
"County","Marion",,"FL","Ocala, FL","Ocala, FL",,7.56111757857974,81.53,,,143700,0.419287211740042,9.36073059360731,0.0446903270702854,,0.103675431156347,0.0169075538587401,84
"County","Marion",,"IA",,,,0.582072176949942,0,,,137100,0,0.513196480938416,0.0390809628008753,,0.0963179712265301,0.0227848101265823,62
"County","Marion",,"IN","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN",,2.28172293364377,,,,131300,0.690184049079755,10.8016877637131,-0.0213175932977914,,0.101155858967411,0.0399008475931553,53
"County","Marion",,"KY",,,,3.13736903376019,76.92,,,110600,0.454132606721163,6.14203454894434,0.031491862567812,,0.145556690500511,0.0175438596491228,
"County","Marion",,"MO","Hannibal, MO","Hannibal, MO",,9.0279394644936,,,,118900,-0.251677852348993,11.5384615384615,0.104777123633305,,0.101190476190476,0.0069204152249135,70
"County","Marion",,"MS",,,,8.0500582072177,,,,124000,2.05761316872428,16.2136832239925,0.0238951612903227,,0.097972972972973,0.0344827586206897,
"County","Marion",,"OH","Marion, OH","Marion, OH",,0.942956926658906,91.67,8.8235,5.5133,85200,0.947867298578199,7.84810126582278,0.0143075117370892,,0.194513434183789,0.0574579222286709,64
"County","Marion",,"OR","Salem, OR","Salem, OR",,5.29685681024447,97.13,8.2629,4.2012,261400,0.577145055790689,12.0926243567753,0.0362892119357308,,0.0444296872529488,0.0298932384341637,53
"County","Marion",,"TN","Chattanooga, TN","Chattanooga, TN-GA",,6.68218859138533,92.31,,,104300,0,8.64583333333333,0.125915627996165,,0.141294005708849,0.0235690235690236,102.5
"County","Marion",,"WV","Fairmont, WV","Fairmont, WV",,5.91385331781141,,,,95900,0.208986415882968,3.11827956989247,0.0559228362877997,,0.123439981847061,0.0183823529411765,99
"County","Martin",,"FL","Port St. Lucie, FL","Port St. Lucie, FL",,8.57392316647264,89.09,,,267100,0.0749344323716748,6.96836203444133,0.0360277049794084,,0.0516525826291315,0.00774443368828654,97
"County","Martin",,"IN",,,,1.34458672875437,,,,78400,0.127713920817369,4.81283422459893,0.0341326530612245,,0.141798941798942,0.0298507462686567,
"County","Martin",,"MN",,,,6.43189755529686,100,2.5,2.8805,100700,0.298804780876494,5.66631689401889,0.0362264150943397,,,,
"County","McKean",,"PA","Bradford, PA","Bradford, PA",,1.63562281722934,100,4.2308,4.1982,59200,-0.168634064080944,-5.58213716108453,0.0255236486486488,,0.140612409347301,0.0315186246418338,98
"County","McLean",,"IL","Bloomington, IL","Bloomington, IL",,1.51920838183935,,,,148200,0.0675219446320054,3.70888733379986,-0.00360998650472333,,0.0968096809680968,0.0369318181818182,86
"County","McLean",,"KY","Owensboro, KY","Owensboro, KY",,7.88125727590221,,,,125200,2.28758169934641,37.4313940724479,0.0250559105431309,,0.226027397260274,0.00757575757575758,55.5
"County","McMinn",,"TN","Athens, TN","Athens, TN",,2.13038416763679,,,,114300,0.616197183098592,9.69289827255278,0.0208573928258968,,0.126641651031895,0.0395061728395062,61
"County","Medina",,"OH","Cleveland, OH","Cleveland-Elyria, OH",,5.40745052386496,,,,195100,0.56701030927835,7.0213933077345,0.0319835981547925,,0.0470182497485271,0.0354523227383863,61
"County","Meeker",,"MN",,,,4.49941792782305,70,,,152700,0.460526315789474,4.80439258750858,0.0348592010478062,,0.102332057083188,0.00680272108843537,68
"County","Merced",,"CA","Merced, CA","Merced, CA",,8.73108265424913,,,,252400,0.119000396667989,8.74623007324429,0.0596275752773376,,0.0787542509396814,0.025,73
"County","Mercer",,"KY",,,,3.80093131548312,,,,132200,0.0757002271006813,6.8714632174616,0.00858547655068076,,0.10856134157105,0.0284552845528455,89
"County","Mercer",,"MO",,,,9.70314318975553,,,,71100,0,12.3222748815166,0.0497468354430379,,0,0,
"County","Mercer",,"NJ","Trenton, NJ","Trenton, NJ",,0.407450523864959,82.43,4.6367,5.8743,235800,0,6.50406504065041,0.00300254452926207,,0.157377941545934,0.0920580018624451,95
"County","Mercer",,"OH","Celina, OH","Celina, OH",,5.0291036088475,70.59,2.3911,,147500,0.340136054421769,4.90753911806543,0.0340135593220339,,0.0714554343738247,0.0263157894736842,68
"County","Mercer",,"PA","Youngstown, OH","Youngstown-Warren-Boardman, OH-PA",,7.75320139697322,100,,0.2653,99000,0.814663951120163,-0.402414486921529,0.0493030303030304,,0.111673658324895,0.0291450777202073,92
"County","Miller",,"AR","Texarkana, TX","Texarkana, TX-AR",,3.20139697322468,,,1.9221,106500,0.377002827521206,13.7820512820513,-0.0523192488262911,,0.142330877427997,0.0211764705882353,63
"County","Miller",,"MO",,,,8.28288707799767,,,,127500,0.55205047318612,4.7658175842235,0.00755294117647054,,0.0861702127659574,0,104.5
"County","Mobile",,"AL","Mobile, AL","Mobile, AL",,5.64610011641444,,,,116400,0.431406384814495,7.28110599078341,0.0588917525773196,,0.145304107998258,0.034965034965035,84
"County","Mohave",,"AZ","Lake Havasu City, AZ","Lake Havasu City-Kingman, AZ",,8.27124563445867,81.54,5.0617,0.9634,207800,1.11922141119221,13.4898962315674,0.0596150144369587,,0.111289923248329,0.0239154616240267,76
"County","Monroe",,"FL","Key West, FL","Key West, FL",,6.08265424912689,50,,,553800,0.417044424297371,5.78796561604585,0.0169790538100398,,0.0604201524446923,0.0153846153846154,120
"County","Monroe",,"GA","Macon, GA","Macon-Bibb County, GA",,0.139697322467986,75,,,180100,0.0555555555555556,3.56526739505463,-0.017340366463076,,0.0750879937426672,0.046875,63
"County","Monroe",,"IN","Bloomington, IN","Bloomington, IN",,5.27357392316647,,,,173800,0.288517022504328,5.91102985984156,0.00575949367088602,,0.0540715348295712,0.00478468899521531,58
"County","Monroe",,"MI","Monroe, MI","Monroe, MI",,4.88940628637951,85.33,,,152200,0.395778364116095,8.09659090909091,0.0517148488830486,,0.0966572190730243,0.0219922380336352,61
"County","Monroe",,"MS",,,,6.77532013969732,,,,80900,1.25156445556946,7.72303595206391,-0.0466007416563659,,0.126837234621666,0.00858369098712446,
"County","Monroe",,"NY","Rochester, NY","Rochester, NY",,0.366705471478463,,,,141600,0.0706713780918728,-3.08008213552361,0.0249999999999999,,0.0651268679950187,0.0639378547953391,68
"County","Monroe",,"PA","East Stroudsburg, PA","East Stroudsburg, PA",,1.61233993015134,81.08,19.8042,6.1948,148700,0.677048070412999,14.0337423312883,0.0719771351714862,,0.253047775947282,0.0784970238095238,80
"County","Monroe",,"TN",,,,8.84749708963911,80,,,121000,0.4149377593361,14.1509433962264,0.113123966942149,,0.121814791796147,0.0127551020408163,112
"County","Morgan",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,8.63213038416764,75,,,220400,0.364298724954463,18.6860527732903,0.0487295825771326,,0.0853658536585366,0.0142857142857143,92
